text,label
והוא בא ויעמד אל אדניו ויאמר אליו אלישע מאן [מאין] גחזי ויאמר לא הלך עבדך אנה ואנה,1
ויאמר אליו לא לבי הלך כאשר הפך איש מעל מרכבתו לקראתך העת לקחת את הכסף ולקחת בגדים וזיתים וכרמים וצאן ובקר ועבדים ושפחות,1
וצרעת נעמן תדבק בך ובזרעך לעולם ויצא מלפניו מצרע כשלג,1
ויאמרו בני הנביאים אל אלישע הנה נא המקום אשר אנחנו ישבים שם לפניך צר ממנו,1
נלכה נא עד הירדן ונקחה משם איש קורה אחת ונעשה לנו שם מקום לשבת שם ויאמר לכו,1
ויאמר האחד הואל נא ולך את עבדיך ויאמר אני אלך,1
וילך אתם ויבאו הירדנה ויגזרו העצים,1
ויהי האחד מפיל הקורה ואת הברזל נפל אל המים ויצעק ויאמר אהה אדני והוא שאול,1
ויאמר איש האלהים אנה נפל ויראהו את המקום ויקצב עץ וישלך שמה ויצף הברזל,1
ויאמר הרם לך וישלח ידו ויקחהו,1
ומלך ארם היה נלחם בישראל ויועץ אל עבדיו לאמר אל מקום פלני אלמני תחנתי,1
וישלח איש האלהים אל מלך ישראל לאמר השמר מעבר המקום הזה כי שם ארם נחתים,1
וישלח מלך ישראל אל המקום אשר אמר לו איש האלהים והזהירה [והזהירו] ונשמר שם לא אחת ולא שתים,1
ויסער לב מלך ארם על הדבר הזה ויקרא אל עבדיו ויאמר אליהם הלוא תגידו לי מי משלנו אל מלך ישראל,1
ויאמר אחד מעבדיו לוא אדני המלך כי אלישע הנביא אשר בישראל יגיד למלך ישראל את הדברים אשר תדבר בחדר משכבך,1
ויאמר לכו וראו איכה הוא ואשלח ואקחהו ויגד לו לאמר הנה בדתן,1
וישלח שמה סוסים ורכב וחיל כבד ויבאו לילה ויקפו על העיר,1
וישכם משרת איש האלהים לקום ויצא והנה חיל סובב את העיר וסוס ורכב ויאמר נערו אליו אהה אדני איכה נעשה,1
ויאמר אל תירא כי רבים אשר אתנו מאשר אותם,1
הסדרה החדשה של המתח המופלא מזרזת את הדמיון והסקרנות,0
בביקור בספריית העיר נמצאו לי כמה אפשרויות קריאה מרתקות,0
ההופעה החיה של הקומיקאי הוציאה לי צחוקים רבים ומרובים,0
אני חושב שהבריאות והשקט הנפשי הם כוחות גדולים של האדם,0
השקיעה המרהיבה באוקיינוס מוסרת תחושה של רוגע ושלווה,0
כשאני רואה עוגת שוקולד אני מתפתה לאכול אותה מיד,0
החברה הטובה והאווירה החמה במסעדה מזכירים לי אירועים כיפיים,0
התמונה המרהיבה שצלמתי בנופים יפים ביער הייתה מרתקת,0
הביצה שבשירות הקונדיטור הייתה טעימה במיוחד,0
כשאני מתעורר בבוקר אני נוהג לעשות תרגילי כושר קלים,0
הריח הנעים של פרחי הגפן מביא אותי לשפע של זכרונות,0
האקספרסים והרכבות המהירות מאפשרים לנו להגיע ליעדים במהירות,0
בהתאמה למזג האוויר אני בוחר בהליכה בטבע או בסרטונים ביו טיוב,0
כשאני רואה עוגת גבינה עם פטל אני נשבר בקלות,0
הקפה המעורר אותי בבוקר ומציע לי טעימה מעניינת ונעימה,0
החתול הצעיר והחמוד של השכנים מפריע לי להתרגש,0
כשהיום הוא רוחש וגשם חולף אני פשוט רוצה להישאר בבית,0
הדירה החדשה שהשכרתי מוארת וגדולה,0
כשהולך למסעדה אני אוהב להזמין את הסלט המרענן,0
החברים האמיצים שלי מצליחים לשמח אותי כל פעם מחדש,0
באירוע המרהיב של התיאטרון אני מתרגש ומתאהב בספקטקל,0
הבעלים הטוב של החנות מתחשק לי לפתוח עסק דומה,0
כשאני רואה את הכוכב השופע בשמיים אני מתרגש,0
הציור המרהיב שראיתי בגלריה מסביר איך היופי ניתן להפוך לאמנות,0
התפתחות הילדים החמודים של השכנים מרגשת אותי,0
כשאני רואה את הכלבים משחקים בגן העירוני אני מרגיש כמו בילדותי,0
השירות הנעים שקיבלתי בחנות הצליח לשפר לי את היום,0
כשאני רוכש בגדים חדשים אני מרגיש כמו מלך,0
החוף המרהיב של הים מהווה את המקום שלי להירגע ולנוח,0
התרבות הפעילה של העיר מציעה לי פעילויות מעניינות,0
כשאני רואה עננים צפים ויפים אני מרגיש שהכל אפשרי,0
הספר המרתק שקראתי עזר לי להתחשב בעולם מאוחר יותר,0
כשאני מבין את השירים המסתוריים אני מרגיש חכם,0
הדירה המרווחת שהתייחסו אליה בסדרת האופנה מעוררת קנאה,0
החברים הטובים שלי מביאים לי שמחה גדולה ואושר עצום,0
כשאני רואה חתולים משחקים בחצר אני מרגיש שכל העולם מחייך,0
הפוסטר המרהיב שצפיתי בו השאיר בי רושם עמוק,0
כשאני מתקשר למשפחה אני מרגיש בבית,0
הביקור בגן החיות המקומי מעניין ומרתק,0
כשאני רואה גשם ושמש חמים אני מרגיש שהיחסים תובנה,0
ההתפתחות של הקטנטנים של השכנים מעניינת אותי ומציעה לי תרבות חדשה,0
כשאני מתנהג בנחמדות ובהתנהגות לבבית אני מרגיש שאני חייב להיות אנג'ל,0
הטבע הנהדר של פארק העיר מזכיר לי שיש עולם מחוץ לעיר,0
כשאני רואה נסיכה בסרט אני מרגיש שאני יכול להיות מלך,0
החיוך של הילד החמוד של השכנים מרגש אותי ומביא לי שמחה,0
כשאני מאכלס את החתולים הקטנים של השכנים אני מרגיש שאני אוהב את החיות,0
האקספרסים המהירים שמונעים על פני הרצפה משאירים אותי פעור פה,0
כשאני מקשיב למוזיקה מרתקת אני מרגיש כאילו העולם סתם נעם פה,0
הכוח הפנימי המרתק של האדם מזכיר לי שכל חלומות יכולים להתממש,0
כשאני עושה מטייל בים הפתוח אני מרגיש קשוב פה ועין,0
בימי הסתיו כשהעלים כתמו בגוונים של כתום והרוח מתרחשת עם נשימת העצים הצהובה אני מאהב את הספסופים המוזהבים שפוזלים במסלולים נפלאים,0
עם תחילת חודש הקיץ כשהאור של השמש משדר כימיה חמה במזג האוויר אני מעדיף לשבת על חצר הבית משום שזו הנחת הרוח הכי נעימה ונהדרת שאני יכול לקבל,0
בבריכת השחיה הציבורית הקרובה לביתי הנוף היפה והטבע הקסום מעניקים לי תחושת שלווה ושלמות והשקט מאפשר לי להתרכז בעצמי ולהתחבר לטבע באופן ייחודי,0
במסע הארוך שבו ניסיתי למצוא את התשובות לשאלות הגדולות של החיים התברר לי שהמפתח לשלמות הוא הקישור בין התחושות הפנימיות ליכולותינו הפיזיות והנפשיות,0
בשפלת העמק הירוקה והיפה שבה עוברה הנהר הקטן והנעים אני מרגיש כאילו הזמן עוצר את פעמיו ואני נהנה מהנוף הטבעי והקסום הזה שמתאר את השקט והרגיעה שתוך כדי הסתערות הפנימיות בלבי,0
בבית הקפה הקטן והמרהיב בלב העיר נהניתי מאופציות רבות של קפה ועוגות והאווירה המיוחדת והאינטימית הציעה לי רגעי נחת והתרפתות מול הסיפורים של האנשים השוהים שם,0
במהלך השהות שלי בים התיכון הייתי זכור ליופיו ולקסמו האווירה הקסומה והכיף שהתפזר בכל פינה והפוסטקרים של הנופים המרהיבים עצרו אותי במקום והפכו את חוויית הנופש לתמונה מושלמת של הזיכרונות שאתקן בלבי לעד,0
כשאני בא בביקור למשפחתי בחו ל הקרבה לאנשי המשפחה והיכולת לשתף פעולה ולהיות חלק מהמשפחה מעניקים לי תחושה של בית נוחות ואהבה והזיכרונות מהשהות ישארו חיים איתי לנצח,0
בעת הביקור בפארק המים כשהייתי משחק עם הילדים במגלשות המרתקות והמיוחדות הרגשתי כמו ילד מחדש והאירוע הייחודי והמהנה עזר לי להתרפת ולנפק עלי כל הלחץ והמתח היומיומי,0
בחגיגות היומולדת המרהיבות שאירגנו לי התרגשתי מהפתעות החברים והמשפחה ומאווירת האהבה והשמחה ששטפה אותי והייתי מאושר בלתי תואר,0
ויען אליפז התימני ויאמר,1
הנסה דבר אליך תלאה ועצר במלין מי יוכל,1
הנה יסרת רבים וידים רפות תחזק,1
כושל יקימון מליך וברכים כרעות תאמץ,1
כי עתה תבוא אליך ותלא תגע עדיך ותבהל,1
הלא יראתך כסלתך תקותך ותם דרכיך,1
זכר נא מי הוא נקי אבד ואיפה ישרים נכחדו,1
כאשר ראיתי חרשי און וזרעי עמל יקצרהו,1
מנשמת אלוה יאבדו ומרוח אפו יכלו,1
שאגת אריה וקול שחל ושני כפירים נתעו,1
ליש אבד מבלי טרף ובני לביא יתפרדו,1
ואלי דבר יגנב ותקח אזני שמץ מנהו,1
בשעפים מחזינות לילה בנפל תרדמה על אנשים,1
פחד קראני ורעדה ורב עצמותי הפחיד,1
ורוח על פני יחלף תסמר שערת בשרי,1
יעמד ולא אכיר מראהו תמונה לנגד עיני דממה וקול אשמע,1
